844	86	1.0
400	904	1.0
683	879	1.0
753	855	1.0
292	611	1.0
80	467	1.0
138	209	1.0
251	909	1.0
266	890	1.0
203	818	1.0
421	920	1.0
88	465	1.0
157	80	1.0
768	156	1.0
625	353	1.0
319	78	1.0
139	879	1.0
617	277	1.0
449	368	1.0
718	531	1.0
188	732	1.0
140	259	1.0
50	428	1.0
403	559	1.0
74	283	1.0
744	570	1.0
338	137	1.0
160	853	1.0
233	146	1.0
760	822	1.0
808	602	1.0
856	610	1.0
172	77	1.0
715	300	1.0
503	86	1.0
644	496	1.0
126	718	1.0
385	635	1.0
492	168	1.0
451	478	1.0
320	317	1.0
941	846	1.0
61	633	1.0
585	156	1.0
153	469	1.0
335	14	1.0
780	879	1.0
468	755	1.0
695	160	1.0
388	888	1.0
904	628	1.0
278	277	1.0
710	792	1.0
914	610	1.0
779	39	1.0
732	468	1.0
839	559	1.0
404	885	1.0
79	135	1.0
501	875	1.0
391	306	1.0
26	700	1.0
196	9	1.0
312	50	1.0
331	891	1.0
692	166	1.0
154	368	1.0
109	784	1.0
248	167	1.0
461	662	1.0
241	749	1.0
917	858	1.0
652	538	1.0
422	415	1.0
402	571	1.0
245	766	1.0
101	700	1.0
589	885	1.0
204	375	1.0
632	231	1.0
146	478	1.0
627	547	1.0
759	412	1.0
91	861	1.0
170	764	1.0
781	440	1.0
916	351	1.0
819	660	1.0
314	149	1.0
254	282	1.0
898	12	1.0
817	218	1.0
490	818	1.0
797	139	1.0
165	612	1.0
247	859	1.0
774	428	1.0
621	485	1.0
593	448	1.0
656	909	1.0
161	390	1.0
801	301	1.0
930	205	1.0
703	842	1.0
546	266	1.0
124	733	1.0
190	765	1.0
498	384	1.0
684	461	1.0
918	876	1.0
523	820	1.0
219	302	1.0
470	31	1.0
686	265	1.0
542	920	1.0
647	353	1.0
295	572	1.0
572	5	1.0
740	142	1.0
915	698	1.0
905	326	1.0
554	729	1.0
394	729	1.0
685	560	1.0
437	631	1.0
713	441	1.0
865	155	1.0
545	449	1.0
442	856	1.0
528	149	1.0
10	61	1.0
262	570	1.0
832	55	1.0
726	436	1.0
228	778	1.0
37	93	1.0
712	461	1.0
752	358	1.0
36	224	1.0
343	261	1.0
877	300	1.0
800	491	1.0
778	564	1.0
565	161	1.0
811	22	1.0
199	785	1.0
515	22	1.0
44	205	1.0
84	310	1.0
558	677	1.0
702	618	1.0
148	609	1.0
601	166	1.0
609	852	1.0
681	882	1.0
217	594	1.0
783	22	1.0
47	385	1.0
246	732	1.0
414	764	1.0
724	573	1.0
57	36	1.0
280	565	1.0
509	348	1.0
210	861	1.0
912	439	1.0
73	879	1.0
123	149	1.0
541	515	1.0
258	572	1.0
911	439	1.0
348	803	1.0
504	855	1.0
697	604	1.0
649	690	1.0
908	695	1.0
691	404	1.0
192	138	1.0
619	358	1.0
816	17	1.0
475	266	1.0
367	209	1.0
937	33	1.0
193	861	1.0
520	694	1.0
596	819	1.0
638	657	1.0
110	814	1.0
693	687	1.0
95	220	1.0
386	765	1.0
527	754	1.0
757	341	1.0
777	182	1.0
910	242	1.0
383	155	1.0
194	827	1.0
49	594	1.0
100	618	1.0
762	750	1.0
826	448	1.0
735	726	1.0
141	156	1.0
105	899	1.0
67	609	1.0
20	725	1.0
362	734	1.0
432	866	1.0
814	734	1.0
273	235	1.0
8	448	1.0
438	573	1.0
430	240	1.0
582	928	1.0
603	182	1.0
408	881	1.0
581	388	1.0
443	312	1.0
1	866	1.0
87	811	1.0
431	286	1.0
675	681	1.0
626	891	1.0
829	531	1.0
584	219	1.0
555	681	1.0
574	742	1.0
900	753	1.0
620	183	1.0
97	245	1.0
825	88	1.0
184	531	1.0
462	5	1.0
642	810	1.0
884	478	1.0
179	213	1.0
848	404	1.0
365	219	1.0
15	369	1.0
938	426	1.0
23	783	1.0
127	36	1.0
671	50	1.0
316	61	1.0
230	626	1.0
366	568	1.0
112	916	1.0
502	754	1.0
459	31	1.0
267	3	1.0
208	475	1.0
452	351	1.0
104	912	1.0
670	228	1.0
40	542	1.0
893	915	1.0
395	302	1.0
396	753	1.0
586	306	1.0
836	266	1.0
648	302	1.0
70	129	1.0
215	657	1.0
669	572	1.0
851	172	1.0
789	589	1.0
64	811	1.0
255	594	1.0
824	662	1.0
304	31	1.0
556	281	1.0
198	926	1.0
567	609	1.0
411	797	1.0
107	549	1.0
830	598	1.0
494	364	1.0
709	414	1.0
250	909	1.0
136	418	1.0
651	823	1.0
868	724	1.0
719	801	1.0
291	801	1.0
737	765	1.0
640	651	1.0
382	183	1.0
225	509	1.0
30	765	1.0
845	637	1.0
48	820	1.0
274	547	1.0
716	574	1.0
539	190	1.0
307	4	1.0
42	443	1.0
325	732	1.0
939	603	1.0
630	585	1.0
376	129	1.0
731	473	1.0
131	649	1.0
587	120	1.0
932	423	1.0
841	491	1.0
186	681	1.0
847	803	1.0
730	568	1.0
463	415	1.0
786	841	1.0
751	170	1.0
597	97	1.0
62	866	1.0
747	813	1.0
704	914	1.0
253	873	1.0
678	828	1.0
763	915	1.0
318	814	1.0
409	792	1.0
175	941	1.0
668	929	1.0
929	93	1.0
397	914	1.0
903	609	1.0
151	845	1.0
508	937	1.0
433	935	1.0
293	341	1.0
453	813	1.0
472	732	1.0
913	866	1.0
399	720	1.0
676	762	1.0
831	98	1.0
177	726	1.0
392	769	1.0
419	859	1.0
834	767	1.0
285	744	1.0
180	822	1.0
608	386	1.0
476	931	1.0
659	906	1.0
60	820	1.0
405	812	1.0
543	857	1.0
185	810	1.0
347	909	1.0
497	47	1.0
665	909	1.0
72	762	1.0
807	909	1.0
499	726	1.0
158	813	1.0
125	720	1.0
181	272	1.0
495	797	1.0
2	914	1.0
374	920	1.0
664	732	1.0
28	857	1.0
614	928	1.0
864	855	1.0
707	925	1.0
795	858	1.0
767	98	1.0
793	827	1.0
714	915	1.0
214	636	1.0
25	873	1.0
387	341	1.0
887	828	1.0
590	926	1.0
548	855	1.0
212	935	1.0
144	242	1.0
71	88	1.0
761	739	1.0
75	876	1.0
550	918	1.0
352	941	1.0
872	918	1.0
788	855	1.0
658	857	1.0
583	98	1.0
569	776	1.0
456	813	1.0
279	809	1.0
867	914	1.0
896	309	1.0
739	926	1.0
613	923	1.0
103	884	1.0
406	191	1.0
727	845	1.0
455	845	1.0
838	519	1.0
862	857	1.0
85	355	1.0
535	702	1.0
921	819	1.0
243	941	1.0
176	93	1.0
522	628	1.0
643	750	1.0
931	914	1.0
578	935	1.0
324	912	1.0
798	926	1.0
354	813	1.0
782	943	1.0
332	675	1.0
164	909	1.0
407	61	1.0
43	36	1.0
249	909	1.0
802	822	1.0
886	898	1.0
128	814	1.0
679	819	1.0
622	819	1.0
329	861	1.0
776	905	1.0
58	820	1.0
745	98	1.0
6	925	1.0
605	914	1.0
21	98	1.0
770	98	1.0
722	98	1.0
566	824	1.0
263	861	1.0
216	873	1.0
393	855	1.0
96	893	1.0
174	857	1.0
381	888	1.0
398	673	1.0
580	925	1.0
99	675	1.0
34	95	1.0
122	910	1.0
16	842	1.0
483	914	1.0
688	811	1.0
588	31	1.0
815	898	1.0
356	9	1.0
69	51	1.0
486	855	1.0
211	888	1.0
223	814	1.0
738	920	1.0
860	744	1.0
849	8	1.0
90	310	1.0
706	888	1.0
833	873	1.0
936	600	1.0
252	926	1.0
336	827	1.0
562	937	1.0
482	939	1.0
773	914	1.0
746	937	1.0
666	857	1.0
639	8	1.0
117	876	1.0
256	920	1.0
339	88	1.0
907	565	1.0
195	98	1.0
510	899	1.0
466	859	1.0
790	811	1.0
269	898	1.0
270	816	1.0
323	98	1.0
298	853	1.0
232	914	1.0
460	80	1.0
892	866	1.0
118	792	1.0
444	932	1.0
377	935	1.0
446	918	1.0
56	675	1.0
804	611	1.0
82	611	1.0
883	300	1.0
363	732	1.0
294	914	1.0
680	746	1.0
661	695	1.0
711	662	1.0
579	571	1.0
311	812	1.0
63	911	1.0
624	914	1.0
18	88	1.0
629	310	1.0
835	884	1.0
805	845	1.0
342	818	1.0
769	929	1.0
290	863	1.0
54	876	1.0
530	925	1.0
561	78	1.0
922	920	1.0
173	939	1.0
743	932	1.0
236	651	1.0
113	700	1.0
197	941	1.0
373	926	1.0
505	909	1.0
902	93	1.0
514	47	1.0
145	855	1.0
812	941	1.0
296	914	1.0
7	547	1.0
83	920	1.0
870	598	1.0
837	737	1.0
115	915	1.0
682	88	1.0
189	915	1.0
401	925	1.0
600	98	1.0
429	133	1.0
653	813	1.0
187	938	1.0
708	914	1.0
924	861	1.0
380	857	1.0
934	609	1.0
512	929	1.0
850	612	1.0
663	914	1.0
458	584	1.0
308	570	1.0
464	822	1.0
894	169	1.0
92	845	1.0
874	893	1.0
413	912	1.0
489	911	1.0
933	635	1.0
108	898	1.0
705	920	1.0
484	598	1.0
447	857	1.0
346	410	1.0
771	866	1.0
372	904	1.0
272	936	1.0
289	918	1.0
275	888	1.0
313	873	1.0
943	857	1.0
487	558	1.0
445	855	1.0
360	814	1.0
330	926	1.0
471	834	1.0
940	341	1.0
201	726	1.0
378	369	1.0
721	558	1.0
116	565	1.0
200	762	0.996116490184
222	341	0.984731927835
532	762	0.979957887012
435	631	0.975900072949
654	34	0.970725343394
345	511	0.964901281354
297	519	0.956858057419
102	34	0.954785924496
268	740	0.945108018518
94	866	0.944911182523
271	519	0.944911182523
493	241	0.944911182523
871	614	0.943767005862
479	341	0.942809041582
533	856	0.9371340035
299	858	0.935970975333
417	147	0.930260509419
699	656	0.928476690885
305	33	0.927172649946
207	171	0.925820099773
474	611	0.925820099773
592	266	0.905263921574
454	47	0.900102874779
119	604	0.894427191
276	613	0.894427191
880	266	0.893895556171
758	29	0.8920980474
650	613	0.889431709353
178	703	0.887352588302
328	869	0.877669672516
919	587	0.877344844538
854	273	0.872871560944
425	762	0.870388279778
344	809	0.870043503263
500	171	0.868243142124
334	571	0.867833391982
416	511	0.858395075279
234	578	0.850962943397
303	820	0.836660026534
537	199	0.83537359676
450	531	0.834580237374
551	691	0.796933550165
796	205	0.795769121436
327	816	0.77151674981
130	511	0.725423370905
655	384	0.683130051064
13	46	0.676850392042
